raman_shift_cm-1,intensity
6613.39782080795,180.0
6619.3844684305,402.5
6625.481878753599,172.5
6631.577076864334,282.5
6637.5572509579,727.5
6643.648069165567,100.0
6649.623946782151,172.5
6655.710389806038,-32.5
6661.794626582923,97.5
6667.764048126817,567.5
6673.843916808139,172.5
6679.809053455581,750.0
6685.884558743666,-195.0
6691.957863728712,417.5
6697.916561697035,-7.5
6703.985510351609,220.0
6709.939934962422,92.5
6716.004531971994,105.0
6721.954687820689,255.0
6728.014937863976,597.5
6733.96082953937,180.0
6739.904610751524,577.5
6745.95836937274,55.0
6751.897893261092,122.5
6757.947316561804,405.0
6763.8825876987685,-507.5
6769.927680334353,262.5
6775.858703285812,72.5
6781.787623684751,532.5
6787.826249230246,222.5
6793.750928258974,107.5
6799.673508107371,390.0
6805.705676935038,-42.5
6811.624022213946,202.5
6817.540271677499,327.5
6823.5659941374615,20.0
6829.478015817709,402.5
6835.387945040413,-30.0
6841.407231460638,547.5
6847.312939671727,150.0
6853.216558775894,310.0
6859.118089881435,212.5
6865.017534095896,-37.5
6871.026143398485,715.0
6876.921377827319,-17.5
6882.814528703813,290.0
