raman_shift_cm-1,wavelength_nm,intensity
5543.260729,288.334000,-0.691500
5549.995332,288.390000,-1.311500
5556.607128,288.445000,-1.047500
5563.336549,288.501000,-6.556000
5569.943259,288.556000,-7.573500
5576.667504,288.612000,-5.052500
5583.269134,288.667000,-3.862000
5589.988209,288.723000,-2.132000
5596.584764,288.778000,-4.630000
5603.298676,288.834000,-4.540500
5609.890162,288.889000,-2.874500
5616.598916,288.945000,-6.237500
5623.185340,289.000000,-3.396500
5629.888941,289.056000,-4.481500
5636.470308,289.111000,-5.069500
5643.168763,289.167000,-0.683000
5649.745079,289.222000,10.957000
5656.438394,289.278000,6.505000
5663.009664,289.333000,-3.088000
5669.578437,289.388000,-1.100500
5676.264076,289.444000,-2.235000
5682.827812,289.499000,-1.779000
5689.389054,289.554000,-0.258000
5696.067030,289.610000,-0.694500
5702.623244,289.665000,2.144500
5709.176969,289.720000,0.644500
5715.847296,289.776000,2.968500
5722.396001,289.831000,-1.615000
5728.942221,289.886000,0.452000
5735.485958,289.941000,-0.369500
5742.146122,289.997000,-0.263000
5748.684850,290.052000,-0.160500
5755.221100,290.107000,-0.480500
5761.754871,290.162000,-2.442000
5768.404894,290.218000,-1.439500
5774.933669,290.273000,0.588000
5781.459971,290.328000,-1.472500
5787.983800,290.383000,0.024000
5794.505158,290.438000,0.843000
5801.142550,290.494000,-1.334000
5807.658926,290.549000,-2.084000
5814.172835,290.604000,0.347500
5820.684279,290.659000,-2.388000
5827.193260,290.714000,-4.236000
5833.699778,290.769000,-0.790000
5840.203835,290.824000,0.253500
5846.705432,290.879000,-2.265500
5853.204572,290.934000,1.447000
5859.701254,290.989000,2.080500
5866.195481,291.044000,0.826500
5872.687254,291.099000,0.514000
5879.176574,291.154000,3.706000
5885.663444,291.209000,1.045500
5892.147863,291.264000,2.346500
5898.629834,291.319000,0.027500
5905.109357,291.374000,0.827000
5911.586435,291.429000,-0.491000
5918.061069,291.484000,0.026000
5924.533260,291.539000,0.090000
5931.003009,291.594000,-1.738000
5937.470318,291.649000,0.575500
5943.935188,291.704000,-1.548000
5950.397621,291.759000,-1.632500
5956.857618,291.814000,-6.316000
5963.315180,291.869000,1.670500
5969.770309,291.924000,0.916000
5976.105706,291.978000,1.701000
5982.556017,292.033000,6.748500
5989.003898,292.088000,3.117500
5995.449352,292.143000,0.764500
6001.892379,292.198000,-1.172500
6008.215901,292.252000,-1.147500
6014.654123,292.307000,2.530500
6021.089923,292.362000,1.414000
6027.523303,292.417000,3.197500
6033.954262,292.472000,2.106500
6040.265942,292.526000,2.486500
6046.692111,292.581000,1.104500
6053.115864,292.636000,-1.546500
6059.420472,292.690000,-1.242000
6065.839442,292.745000,0.016500
6072.256000,292.800000,-12.050000
6078.553548,292.854000,0.304000
6084.965331,292.909000,-0.518500
6091.374707,292.964000,0.791000
6097.665207,293.018000,-1.640500
6104.069816,293.073000,-0.684500
6110.472021,293.128000,-0.455000
6116.755485,293.182000,0.853000
6123.152931,293.237000,5.035000
6129.431725,293.291000,3.326500
6135.824417,293.346000,-0.286000
6142.098547,293.400000,0.040500
6148.486490,293.455000,-1.698000
6154.872040,293.510000,-1.240500
6161.139160,293.564000,1.203500
6167.519969,293.619000,2.009000
6173.782438,293.673000,-0.694500
6180.158512,293.728000,-1.984500
6186.416334,293.782000,-1.795000
6192.787678,293.837000,0.440000
6199.040859,293.891000,0.205500
6205.291742,293.945000,1.389000
6211.656022,294.000000,-3.070000
6217.902272,294.054000,-1.141500
6224.261835,294.109000,-2.503500
6230.503456,294.163000,1.125000
6236.742786,294.217000,0.097000
6243.095305,294.272000,1.005500
6249.330014,294.326000,0.257000
6255.677829,294.381000,-0.446000
6261.907923,294.435000,0.779500
6268.135731,294.489000,0.114000
6274.476522,294.544000,-1.156000
6280.699722,294.598000,1.767500
6286.920642,294.652000,0.623500
6293.139281,294.706000,-1.265500
6299.470739,294.761000,2.325000
6305.684781,294.815000,0.133500
6311.896546,294.869000,0.540000
6318.106037,294.923000,-0.736500
6324.428182,294.978000,-0.933500
6330.633085,295.032000,1.789000
6336.835717,295.086000,0.079000
6343.036080,295.140000,-0.475500
6349.234174,295.194000,-1.089500
6355.544717,295.249000,-0.989500
6361.738236,295.303000,0.224500
6367.929490,295.357000,-0.015500
6374.118480,295.411000,-1.647500
6380.305209,295.465000,-0.035500
6386.489676,295.519000,-1.147500
6392.671884,295.573000,-2.010000
6398.851833,295.627000,-0.766000
6405.143905,295.682000,-0.739500
6411.319300,295.736000,0.417500
6417.492439,295.790000,-1.091000
6423.663325,295.844000,-2.122500
6429.831958,295.898000,2.842000
6435.998340,295.952000,2.222000
6442.162473,296.006000,-1.217000
6448.324357,296.060000,0.543000
6454.483993,296.114000,0.605500
6460.641384,296.168000,-0.039000
6466.796529,296.222000,0.798000
6472.949431,296.276000,-0.194500
6479.100090,296.330000,-1.774000
6485.248508,296.384000,-2.422000
6491.280888,296.437000,1.462500
6497.424869,296.491000,1.041500
6503.566612,296.545000,3.100000
6509.706118,296.599000,7.809000
6515.843390,296.653000,10.408500
6521.978427,296.707000,5.779000
