raman_shift_cm-1,wavelength_nm,intensity
2781.053334,267.064000,12.130000
2789.463857,267.124000,-29.000000
2797.870602,267.184000,53.270000
2806.273573,267.244000,32.550000
2814.672771,267.304000,-16.840000
2823.068200,267.364000,-20.200000
2831.459861,267.424000,137.760000
2839.847757,267.484000,-18.460000
2848.231891,267.544000,-2.450000
2856.612266,267.604000,24.150000
2864.988884,267.664000,73.440000
2873.361747,267.724000,-1.680000
2881.730857,267.784000,12.140000
2890.096219,267.844000,-2.640000
2898.457833,267.904000,-9.090000
2906.815703,267.964000,11.850000
2915.169831,268.024000,10.360000
2923.520219,268.084000,-29.040000
2931.866870,268.144000,1.620000
2940.209787,268.204000,-14.020000
2948.410016,268.263000,-14.140000
2956.745534,268.323000,38.280000
2965.077324,268.383000,38.260000
2973.405390,268.443000,-8.880000
2981.729735,268.503000,-14.580000
2989.911713,268.562000,-32.120000
2998.228682,268.622000,-82.670000
3006.541937,268.682000,0.140000
3014.851480,268.742000,-40.250000
3023.018913,268.801000,32.400000
3031.321101,268.861000,196.330000
3039.619584,268.921000,7.860000
3047.776149,268.980000,96.970000
3056.067292,269.040000,30.680000
3064.216644,269.099000,9.970000
3072.500457,269.159000,30.220000
3080.780577,269.219000,18.220000
3088.919097,269.278000,27.750000
3097.191901,269.338000,3.460000
3105.323232,269.397000,-15.520000
3113.588730,269.457000,-26.820000
3121.712881,269.516000,-45.260000
3129.971082,269.576000,-65.840000
3138.088063,269.635000,13.670000
3146.338978,269.695000,31.610000
3154.448798,269.754000,32.020000
3162.692435,269.814000,34.590000
3170.795104,269.873000,-31.880000
3178.894231,269.932000,4.480000
3187.127001,269.992000,44.560000
3195.218991,270.051000,7.740000
3203.307445,270.110000,19.100000
3211.529370,270.170000,-1.380000
3219.610701,270.229000,-13.300000
3227.688505,270.288000,-14.490000
3235.899605,270.348000,-2.980000
3243.970299,270.407000,10.490000
3252.037473,270.466000,-15.160000
3260.101128,270.525000,-78.160000
3268.297848,270.585000,160.250000
3276.354413,270.644000,294.230000
3284.407466,270.703000,7.890000
3292.457009,270.762000,22.370000
3300.503044,270.821000,-23.730000
3308.545575,270.880000,-60.260000
3316.720828,270.940000,-222.480000
3324.756296,270.999000,-155.150000
3332.788267,271.058000,-35.690000
3340.816741,271.117000,-10.100000
3348.841722,271.176000,-13.570000
3356.863212,271.235000,26.360000
3364.881213,271.294000,3.480000
3372.895727,271.353000,24.300000
3380.906756,271.412000,60.880000
3388.914304,271.471000,1.450000
3396.918371,271.530000,-23.490000
3404.918961,271.589000,0.460000
3412.916076,271.648000,-17.650000
3420.909718,271.707000,-25.330000
3428.899888,271.766000,-42.480000
3436.886591,271.825000,-79.430000
3444.734546,271.883000,-496.470000
3452.714377,271.942000,-88.500000
3460.690746,272.001000,-79.920000
3468.663655,272.060000,4.430000
3476.633107,272.119000,478.860000
3484.599104,272.178000,449.190000
3492.426718,272.236000,271.480000
3500.385870,272.295000,45.410000
3508.341573,272.354000,-37.750000
3516.293830,272.413000,-34.860000
3524.107947,272.471000,-111.160000
3532.053377,272.530000,-97.770000
3539.995368,272.589000,-18.970000
3547.799398,272.647000,0.840000
3555.734574,272.706000,13.890000
3563.666318,272.765000,-0.500000
