raman_shift_cm-1,wavelength_nm,intensity
6224.261835,294.109000,285.600650
6230.503456,294.163000,239.476960
6236.742786,294.217000,282.313080
6243.095305,294.272000,311.097720
6249.330014,294.326000,294.842620
6255.677829,294.381000,342.931310
6261.907923,294.435000,286.690580
6268.135731,294.489000,264.822210
6274.476522,294.544000,241.154830
6280.699722,294.598000,268.243050
6286.920642,294.652000,251.241110
6293.139281,294.706000,266.515350
6299.470739,294.761000,274.862040
6305.684781,294.815000,298.412770
6311.896546,294.869000,302.590770
6318.106037,294.923000,296.251360
6324.428182,294.978000,262.983180
6330.633085,295.032000,290.519230
6336.835717,295.086000,221.519260
6343.036080,295.140000,243.099230
6349.234174,295.194000,153.007820
6355.544717,295.249000,293.781500
6361.738236,295.303000,253.324520
6367.929490,295.357000,221.404610
6374.118480,295.411000,168.308230
6380.305209,295.465000,185.033590
6386.489676,295.519000,261.190490
6392.671884,295.573000,288.186110
6398.851833,295.627000,303.543010
6405.143905,295.682000,256.689610
6411.319300,295.736000,313.130410
6417.492439,295.790000,233.150320
6423.663325,295.844000,257.101530
6429.831958,295.898000,226.460110
6435.998340,295.952000,243.553550
6442.162473,296.006000,207.010020
6448.324357,296.060000,287.928350
6454.483993,296.114000,260.790740
6460.641384,296.168000,262.531550
6466.796529,296.222000,301.849870
6472.949431,296.276000,252.787620
6479.100090,296.330000,209.171770
6485.248508,296.384000,250.683890
6491.280888,296.437000,171.219580
6497.424869,296.491000,211.487170
6503.566612,296.545000,215.527660
6509.706118,296.599000,199.202230
6515.843390,296.653000,83.169870
6521.978427,296.707000,235.810620
6528.111232,296.761000,311.222880
6534.241805,296.815000,278.676370
6540.256681,296.868000,278.046950
6546.382836,296.922000,219.712400
6552.506763,296.976000,236.648330
6558.628464,297.030000,236.154800
6564.747939,297.084000,232.323680
6570.751928,297.137000,239.571430
6576.866997,297.191000,221.423830
6582.979845,297.245000,277.974870
6589.090471,297.299000,278.998280
6595.085780,297.352000,242.274180
6601.192010,297.406000,256.538020
6607.296023,297.460000,240.465310
6613.397821,297.514000,247.850930
6619.384468,297.567000,256.601690
6625.481879,297.621000,259.609360
6631.577077,297.675000,286.712500
6637.557251,297.728000,266.056450
6643.648069,297.782000,251.855740
6649.623947,297.835000,432.783290
