raman_shift_cm-1,intensity
1707.667969,370.947418
1709.257813,363.164124
1710.849609,382.109497
1712.439453,374.325256
1714.027344,398.000183
1715.617188,366.614136
1717.207031,366.690582
1718.794922,371.489319
1720.382813,363.69455
1721.970703,398.415131
1723.558594,376.446838
1725.146484,378.100647
1726.732422,392.361115
1728.318359,378.258087
1729.904297,379.913208
1731.490234,391.029388
1733.076172,383.225433
1734.662109,370.686035
1736.246094,380.229401
1737.832031,358.215851
1739.416016,369.338898
1741.0,396.25354
1742.583984,404.230988
1744.166016,382.203979
1745.75,379.123993
1747.332031,399.742859
1748.914063,376.120728
1750.496094,407.812134
1752.078125,411.058746
1753.658203,419.050629
1755.240234,396.994415
1756.820313,408.150574
1758.400391,400.323639
1759.980469,379.832336
1761.560547,379.911041
1763.140625,376.823181
1764.71875,389.57016
1766.296875,354.804016
1767.875,416.664154
1769.453125,380.304535
1771.03125,397.817444
1772.609375,397.89975
1774.185547,385.297363
1775.761719,388.548859
1777.339844,421.940247
1778.914063,390.296082
1780.490234,425.288452
1782.066406,401.567932
1783.640625,390.538025
1785.216797,382.67926
1786.791016,416.110626
1788.365234,389.191406
1789.9375,368.616486
1791.511719,392.530396
1793.083984,375.126648
1794.658203,379.973541
1796.230469,391.183105
1797.802734,365.815674
1799.375,384.981018
1800.945313,428.021606
1802.517578,405.828979
1804.087891,377.259888
1805.658203,377.337555
1807.228516,415.634491
1808.798828,399.792023
1810.367188,434.923035
1811.9375,384.022003
1813.505859,396.851196
1815.074219,388.96225
1816.642578,385.853333
1818.210938,398.690704
1819.779297,411.533325
1821.345703,408.427032
1822.912109,419.681091
1824.478516,394.230072
1826.044922,384.732605
1827.611328,381.618073
1829.177734,412.040436
1830.742188,384.969421
1832.308594,412.209412
1833.873047,423.480194
1835.4375,391.59967
1837.001953,412.378418
