raman_shift_cm-1,intensity
862.558594,30.976105
864.333984,49.291451
866.109375,45.076786
867.884766,45.087101
869.658203,42.278831
871.433594,40.878887
873.207031,45.118057
874.980469,45.128372
876.751953,32.443436
878.525391,45.14901
880.296875,36.691956
882.068359,49.404305
883.839844,32.473103
885.609375,42.365898
887.380859,39.550533
889.150391,38.146725
890.919922,43.808086
892.689453,36.750652
894.457031,33.931423
896.224609,26.868504
897.994141,38.190269
899.761719,39.613754
901.527344,45.283188
903.294922,38.2164
905.060547,42.472343
906.826172,39.649887
908.591797,25.495022
910.357422,43.918095
912.121094,42.511063
913.886719,42.520741
915.650391,32.606659
917.414063,39.704098
919.175781,41.131458
920.939453,43.978115
922.701172,28.379433
924.462891,39.740242
926.224609,32.651192
927.986328,34.078556
929.746094,41.187618
931.505859,35.514637
933.265625,35.522705
935.025391,51.164318
936.785156,41.225063
938.542969,34.125042
940.300781,34.13279
942.058594,35.563061
943.816406,36.993977
945.574219,31.3097
947.330078,41.281242
949.085938,46.985863
950.841797,37.027557
952.597656,37.035957
954.353516,32.770004
956.107422,34.202538
957.861328,41.337433
959.615234,45.624054
961.369141,29.947569
963.123047,38.512737
964.875,48.508503
966.626953,38.530182
968.378906,38.538902
970.130859,42.830696
971.882813,41.412373
973.632813,41.421741
975.382813,35.716476
977.132813,38.58252
978.882813,37.161938
980.630859,31.451826
982.380859,32.888885
984.128906,48.629341
985.876953,40.05674
987.623047,31.480265
989.371094,41.506084
991.117188,32.926052
992.863281,31.501596
994.609375,35.805347
996.355469,40.111042
998.101563,32.955791
999.845703,38.695961
1001.589844,37.271183
1003.333984,31.544268
1005.078125,34.419689
1006.820313,32.99297
1008.5625,40.174408
1010.306641,35.87809
1012.046875,35.886177
1013.789063,43.073112
1015.53125,34.466251
1017.271484,50.274605
1019.011719,37.355255
1020.751953,38.800732
1022.492188,30.185139
1024.230469,46.006752
1025.96875,40.264965
1027.708984,37.397308
1029.445313,40.283081
1031.183594,35.975124
1032.921875,48.937172
1034.658203,41.749912
1036.394531,30.239489
1038.130859,30.246284
1039.867188,30.253078
1041.601563,41.787445
1043.337891,43.238102
1045.072266,41.806217
1046.806641,41.815601
1048.539063,34.613785
1050.273438,41.834373
1052.005859,43.286652
1053.738281,46.182785
1055.470703,33.201324
1057.203125,36.096489
1058.933594,33.216213
1060.666016,28.890141
1062.396484,44.789753
1064.126953,28.903091
1065.855469,40.473396
1067.585938,41.928265
1069.314453,39.045403
1071.042969,39.054146
1072.771484,33.275795
1074.5,47.754223
1076.228516,37.632957
1077.955078,23.163927
1079.681641,37.649803
1081.408203,36.209831
1083.134766,31.871778
1084.859375,33.327946
1086.585938,36.234131
1088.310547,31.893162
1090.035156,44.950409
1091.757813,31.907419
1093.482422,37.717194
1095.205078,24.66675
1096.927734,39.185352
1098.650391,31.935936
1100.373047,29.03915
1102.095703,31.950197
1103.816406,36.315144
1105.537109,29.058598
1107.257813,31.97159
1108.978516,42.15377
1110.699219,27.624146
1112.417969,40.718346
1114.136719,50.909279
1115.855469,34.917004
1117.574219,27.648788
1119.292969,34.932568
1121.009766,27.66111
1122.726563,36.404305
1124.443359,37.868908
1126.160156,30.593237
1127.876953,40.800064
1129.591797,40.809147
1131.306641,42.276024
1133.021484,30.620483
1134.736328,42.294838
1136.451172,30.634109
1138.164063,33.559105
1139.878906,43.782478
1141.591797,40.87273
1143.304688,32.121429
1145.015625,55.494797
1146.728516,36.517849
1148.439453,30.681807
1150.150391,33.611347
1151.861328,36.542187
1153.572266,40.936337
1155.28125,32.171406
1156.990234,33.641209
1158.701172,42.42659
1160.410156,43.899315
1162.117188,40.981785
1163.826172,39.526917
